room_type,accommodates,neighbourhood_cleansed,bedrooms,beds,price
Private room,2.0,Copacabana,1.0,1.0,264.0
Entire home/apt,5.0,Ipanema,3.0,3.0,2255.0
Entire home/apt,4.0,Laranjeiras,1.0,2.0,410.0
Entire home/apt,2.0,Copacabana,1.0,1.0,414.0
Entire home/apt,4.0,Barra da Tijuca,1.0,1.0,693.0
Private room,2.0,Copacabana,1.0,1.0,531.0
Entire home/apt,2.0,Leblon,1.0,1.0,445.0
Entire home/apt,6.0,Copacabana,2.0,7.0,307.0
Entire home/apt,3.0,Copacabana,1.0,1.0,1020.0
Entire home/apt,3.0,Leblon,2.0,2.0,550.0
Entire home/apt,2.0,Ipanema,1.0,1.0,600.0
Entire home/apt,4.0,Laranjeiras,2.0,3.0,341.0
Entire home/apt,4.0,Catete,2.0,3.0,286.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,2.0,743.0
Entire home/apt,4.0,Copacabana,1.0,4.0,571.0
Entire home/apt,4.0,Leme,1.0,3.0,463.0
Private room,2.0,Botafogo,1.0,1.0,453.0
Entire home/apt,2.0,Copacabana,1.0,1.0,414.0
Entire home/apt,4.0,Leblon,1.0,2.0,1674.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,3.0,201.0
Private room,2.0,Recreio dos Bandeirantes,1.0,1.0,100.0
Entire home/apt,5.0,Copacabana,3.0,3.0,686.0
Entire home/apt,6.0,Barra da Tijuca,2.0,2.0,1343.0
Entire home/apt,4.0,Santa Teresa,1.0,1.0,150.0
Entire home/apt,4.0,Copacabana,1.0,2.0,691.0
Entire home/apt,4.0,Gávea,1.0,2.0,373.0
Entire home/apt,8.0,Tijuca,3.0,4.0,836.0
Entire home/apt,7.0,Ipanema,3.0,5.0,1809.0
Entire home/apt,5.0,Copacabana,1.0,2.0,607.0
Private room,2.0,Barra da Tijuca,1.0,1.0,331.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,321.0
Entire home/apt,6.0,Ipanema,3.0,5.0,1700.0
Entire home/apt,4.0,Centro,1.0,2.0,280.0
Entire home/apt,4.0,Santa Teresa,2.0,3.0,807.0
Entire home/apt,4.0,Copacabana,1.0,2.0,354.0
Entire home/apt,4.0,Jacarepaguá,2.0,3.0,319.0
Private room,2.0,Santa Teresa,1.0,1.0,91.0
Entire home/apt,4.0,Botafogo,2.0,3.0,843.0
Entire home/apt,2.0,Copacabana,1.0,1.0,1500.0
Entire home/apt,4.0,Ipanema,2.0,2.0,1043.0
Private room,2.0,Jardim Botânico,1.0,2.0,244.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,1000.0
Entire home/apt,4.0,Camorim,2.0,2.0,2000.0
Entire home/apt,5.0,Ipanema,2.0,4.0,749.0
Entire home/apt,4.0,Gávea,1.0,2.0,814.0
Private room,2.0,Centro,1.0,1.0,91.0
Entire home/apt,4.0,Copacabana,1.0,2.0,260.0
Private room,2.0,Ipanema,1.0,1.0,104.0
Entire home/apt,4.0,Leme,1.0,2.0,220.0
Entire home/apt,6.0,Barra da Tijuca,2.0,3.0,961.0
Entire home/apt,4.0,Jacarepaguá,2.0,3.0,260.0
Entire home/apt,6.0,Copacabana,3.0,5.0,1174.0
Entire home/apt,6.0,Copacabana,2.0,4.0,894.0
Private room,2.0,Jacarepaguá,1.0,2.0,80.0
Entire home/apt,6.0,Copacabana,3.0,5.0,3614.0
Private room,2.0,São Conrado,1.0,2.0,150.0
Entire home/apt,5.0,Copacabana,2.0,4.0,771.0
Private room,2.0,Barra da Tijuca,1.0,1.0,568.0
Private room,2.0,Copacabana,1.0,1.0,321.0
Entire home/apt,2.0,Copacabana,1.0,1.0,510.0
Entire home/apt,4.0,Copacabana,2.0,3.0,714.0
Shared room,1.0,Flamengo,1.0,9.0,200.0
Private room,2.0,Jacarepaguá,1.0,1.0,300.0
Entire home/apt,4.0,Leblon,2.0,2.0,300.0
Entire home/apt,7.0,Flamengo,3.0,6.0,1200.0
Entire home/apt,8.0,Copacabana,2.0,2.0,631.0
Entire home/apt,8.0,Jacarepaguá,3.0,7.0,404.0
Entire home/apt,5.0,Copacabana,2.0,4.0,1623.0
Entire home/apt,3.0,Copacabana,1.0,1.0,227.0
Entire home/apt,6.0,Maracanã,3.0,5.0,1041.0
Entire home/apt,4.0,Ipanema,2.0,2.0,769.0
Entire home/apt,6.0,Copacabana,2.0,3.0,2213.0
Entire home/apt,3.0,Copacabana,1.0,2.0,399.0
Private room,2.0,Botafogo,1.0,1.0,642.0
Entire home/apt,4.0,Copacabana,2.0,4.0,300.0
Entire home/apt,6.0,Ipanema,3.0,3.0,823.0
Entire home/apt,4.0,Copacabana,1.0,4.0,969.0
Private room,4.0,Barra da Tijuca,1.0,1.0,350.0
Private room,2.0,Barra de Guaratiba,1.0,2.0,60.0
Entire home/apt,4.0,Centro,1.0,3.0,563.0
Entire home/apt,9.0,Copacabana,4.0,5.0,2015.0
Entire home/apt,6.0,Jacarepaguá,2.0,3.0,543.0
Entire home/apt,6.0,Centro,2.0,5.0,790.0
Private room,2.0,Ipanema,1.0,1.0,214.0
Entire home/apt,5.0,Leblon,2.0,5.0,602.0
Entire home/apt,4.0,Jacarepaguá,2.0,3.0,200.0
Private room,2.0,Copacabana,1.0,1.0,71.0
Entire home/apt,3.0,Botafogo,1.0,2.0,350.0
Entire home/apt,6.0,Recreio dos Bandeirantes,2.0,4.0,413.0
Entire home/apt,4.0,Ipanema,2.0,2.0,611.0
Private room,2.0,Copacabana,1.0,2.0,189.0
Private room,2.0,Copacabana,1.0,1.0,783.0
Entire home/apt,3.0,Copacabana,1.0,2.0,378.0
Entire home/apt,4.0,Copacabana,2.0,3.0,650.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,803.0
Entire home/apt,4.0,Ipanema,2.0,2.0,1107.0
Private room,6.0,Santa Teresa,1.0,6.0,331.0
Private room,9.0,Santa Teresa,4.0,7.0,114.0
Entire home/apt,8.0,Copacabana,3.0,6.0,1700.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,650.0
Private room,2.0,Taquara,1.0,1.0,205.0
Entire home/apt,4.0,Copacabana,1.0,4.0,520.0
Entire home/apt,4.0,Leblon,1.0,2.0,2196.0
Shared room,4.0,Santa Cruz,1.0,4.0,227.0
Private room,1.0,Flamengo,1.0,1.0,118.0
Private room,3.0,Gamboa,1.0,1.0,60.0
Entire home/apt,3.0,Barra da Tijuca,1.0,2.0,540.0
Private room,2.0,Jacarepaguá,1.0,1.0,131.0
Private room,2.0,Santa Teresa,4.0,6.0,264.0
Private room,4.0,Botafogo,1.0,2.0,80.0
Entire home/apt,5.0,Recreio dos Bandeirantes,2.0,3.0,500.0
Entire home/apt,7.0,Recreio dos Bandeirantes,3.0,4.0,184.0
Entire home/apt,2.0,Botafogo,1.0,1.0,204.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,2.0,500.0
Entire home/apt,6.0,Copacabana,1.0,6.0,255.0
Private room,2.0,Santa Teresa,1.0,2.0,300.0
Entire home/apt,5.0,Copacabana,1.0,4.0,729.0
Entire home/apt,5.0,Recreio dos Bandeirantes,2.0,3.0,327.0
Entire home/apt,2.0,Camorim,1.0,1.0,521.0
Private room,2.0,Copacabana,1.0,1.0,198.0
Private room,1.0,Botafogo,1.0,1.0,66.0
Entire home/apt,2.0,Copacabana,1.0,1.0,191.0
Entire home/apt,4.0,Cosme Velho,2.0,2.0,240.0
Entire home/apt,4.0,Copacabana,1.0,1.0,125.0
Entire home/apt,8.0,Copacabana,2.0,4.0,1107.0
Entire home/apt,4.0,Leblon,2.0,3.0,2800.0
Entire home/apt,4.0,Recreio dos Bandeirantes,1.0,2.0,469.0
Entire home/apt,3.0,Leme,1.0,2.0,306.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,257.0
Entire home/apt,2.0,Ipanema,1.0,1.0,900.0
Entire home/apt,6.0,Copacabana,3.0,5.0,1100.0
Entire home/apt,5.0,Barra da Tijuca,2.0,2.0,990.0
Private room,4.0,Jacarepaguá,2.0,2.0,270.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,400.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,1440.0
Shared room,1.0,Botafogo,1.0,6.0,123.0
Entire home/apt,6.0,Recreio dos Bandeirantes,2.0,2.0,1250.0
Entire home/apt,6.0,Recreio dos Bandeirantes,3.0,4.0,1000.0
Entire home/apt,4.0,Copacabana,1.0,1.0,400.0
Entire home/apt,4.0,Flamengo,2.0,2.0,1700.0
Private room,2.0,Jacarepaguá,1.0,1.0,199.0
Private room,2.0,Barra da Tijuca,1.0,1.0,298.0
Entire home/apt,3.0,Ipanema,2.0,2.0,773.0
Entire home/apt,3.0,Recreio dos Bandeirantes,1.0,1.0,105.0
Private room,3.0,Copacabana,1.0,1.0,210.0
Entire home/apt,6.0,Barra da Tijuca,1.0,1.0,893.0
Entire home/apt,4.0,Ipanema,1.0,3.0,640.0
Entire home/apt,4.0,Ipanema,1.0,3.0,486.0
Entire home/apt,4.0,Botafogo,1.0,2.0,530.0
Entire home/apt,4.0,Botafogo,2.0,3.0,557.0
Entire home/apt,5.0,Leblon,2.0,2.0,1200.0
Entire home/apt,8.0,Leme,3.0,10.0,727.0
Entire home/apt,5.0,Ipanema,2.0,4.0,260.0
Private room,4.0,Vargem Grande,1.0,1.0,149.0
Entire home/apt,7.0,Ipanema,3.0,5.0,2321.0
Private room,2.0,Santa Teresa,1.0,2.0,240.0
Entire home/apt,5.0,Copacabana,2.0,6.0,1143.0
Entire home/apt,2.0,Copacabana,1.0,1.0,300.0
Entire home/apt,4.0,Copacabana,1.0,2.0,600.0
Entire home/apt,4.0,Copacabana,1.0,2.0,657.0
Private room,2.0,Copacabana,1.0,1.0,124.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,2.0,333.0
Entire home/apt,5.0,Barra da Tijuca,2.0,3.0,320.0
Entire home/apt,5.0,Leblon,2.0,2.0,500.0
Entire home/apt,5.0,Recreio dos Bandeirantes,2.0,4.0,900.0
Entire home/apt,2.0,Catete,1.0,1.0,116.0
Entire home/apt,4.0,Copacabana,2.0,3.0,586.0
Private room,2.0,Copacabana,1.0,1.0,230.0
Private room,2.0,Barra da Tijuca,1.0,1.0,114.0
Private room,3.0,Flamengo,1.0,1.0,631.0
Entire home/apt,4.0,Ipanema,1.0,2.0,320.0
Private room,1.0,Rio Comprido,1.0,1.0,150.0
Entire home/apt,6.0,Leblon,2.0,3.0,3509.0
Entire home/apt,10.0,Copacabana,3.0,6.0,1821.0
Entire home/apt,6.0,Barra da Tijuca,2.0,6.0,543.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,181.0
Entire home/apt,3.0,Copacabana,1.0,1.0,319.0
Entire home/apt,4.0,Copacabana,1.0,2.0,749.0
Private room,1.0,Botafogo,1.0,1.0,100.0
Entire home/apt,4.0,Copacabana,1.0,1.0,204.0
Entire home/apt,4.0,Ipanema,1.0,2.0,319.0
Private room,2.0,Curicica,1.0,1.0,198.0
Entire home/apt,4.0,Copacabana,2.0,3.0,934.0
Entire home/apt,5.0,Copacabana,2.0,3.0,1921.0
Entire home/apt,3.0,Copacabana,1.0,3.0,296.0
Entire home/apt,5.0,Copacabana,1.0,1.0,679.0
Entire home/apt,6.0,Ipanema,3.0,4.0,1200.0
Entire home/apt,4.0,Paciência,2.0,3.0,160.0
Entire home/apt,5.0,Copacabana,2.0,3.0,1357.0
Entire home/apt,3.0,Copacabana,1.0,1.0,500.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,450.0
Entire home/apt,8.0,Recreio dos Bandeirantes,3.0,3.0,786.0
Entire home/apt,4.0,Glória,1.0,3.0,421.0
Entire home/apt,4.0,Ipanema,2.0,1.0,1000.0
Entire home/apt,2.0,Santa Teresa,1.0,2.0,250.0
Entire home/apt,4.0,Centro,1.0,2.0,268.0
Entire home/apt,7.0,Botafogo,2.0,5.0,629.0
Private room,1.0,Copacabana,1.0,1.0,157.0
Private room,3.0,Centro,1.0,1.0,75.0
Entire home/apt,2.0,Botafogo,1.0,1.0,500.0
Entire home/apt,6.0,Jacarepaguá,2.0,4.0,829.0
Private room,2.0,Copacabana,1.0,1.0,200.0
Entire home/apt,4.0,Ipanema,1.0,3.0,529.0
Entire home/apt,4.0,Ipanema,1.0,1.0,978.0
Private room,3.0,Irajá,1.0,3.0,149.0
Entire home/apt,4.0,Ipanema,2.0,2.0,1357.0
Entire home/apt,4.0,Botafogo,1.0,2.0,414.0
Entire home/apt,6.0,Copacabana,1.0,2.0,428.0
Entire home/apt,3.0,Flamengo,1.0,1.0,407.0
Entire home/apt,6.0,Humaitá,3.0,4.0,681.0
Entire home/apt,4.0,Ipanema,2.0,3.0,1135.0
Entire home/apt,5.0,Barra da Tijuca,2.0,2.0,470.0
Entire home/apt,4.0,Catete,1.0,2.0,321.0
Entire home/apt,2.0,Jacarepaguá,1.0,1.0,167.0
Entire home/apt,8.0,Barra da Tijuca,2.0,3.0,4259.0
Entire home/apt,3.0,Copacabana,1.0,2.0,401.0
Entire home/apt,4.0,Barra da Tijuca,2.0,3.0,499.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,894.0
Entire home/apt,6.0,Copacabana,3.0,4.0,3000.0
Entire home/apt,5.0,Barra da Tijuca,2.0,4.0,400.0
Entire home/apt,4.0,Jacarepaguá,2.0,4.0,367.0
Entire home/apt,6.0,Copacabana,2.0,4.0,400.0
Entire home/apt,6.0,Jacarepaguá,3.0,2.0,550.0
Entire home/apt,2.0,Botafogo,1.0,1.0,376.0
Entire home/apt,6.0,Copacabana,3.0,4.0,750.0
Private room,3.0,Flamengo,1.0,3.0,150.0
Entire home/apt,6.0,Leblon,3.0,3.0,1209.0
Entire home/apt,2.0,Santa Teresa,1.0,2.0,86.0
Entire home/apt,2.0,Botafogo,1.0,2.0,198.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,200.0
Entire home/apt,6.0,Copacabana,3.0,4.0,3000.0
Entire home/apt,7.0,Leme,2.0,3.0,636.0
Private room,1.0,Jardim Botânico,1.0,1.0,206.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,4.0,371.0
Entire home/apt,8.0,Barra da Tijuca,4.0,4.0,1200.0
Entire home/apt,2.0,Ipanema,1.0,1.0,1057.0
Private room,2.0,Copacabana,1.0,1.0,221.0
Entire home/apt,4.0,Copacabana,1.0,3.0,300.0
Entire home/apt,3.0,Copacabana,1.0,1.0,124.0
Entire home/apt,4.0,Copacabana,2.0,2.0,696.0
Entire home/apt,6.0,Copacabana,2.0,3.0,706.0
Entire home/apt,2.0,Copacabana,1.0,1.0,471.0
Entire home/apt,4.0,Copacabana,1.0,1.0,260.0
Entire home/apt,6.0,Magalhães Bastos,2.0,2.0,170.0
Entire home/apt,5.0,Copacabana,1.0,4.0,589.0
Entire home/apt,6.0,Copacabana,2.0,3.0,600.0
Entire home/apt,5.0,Botafogo,2.0,2.0,700.0
Entire home/apt,5.0,Santa Teresa,2.0,4.0,700.0
Entire home/apt,8.0,Recreio dos Bandeirantes,3.0,5.0,404.0
Entire home/apt,5.0,Copacabana,1.0,2.0,726.0
Entire home/apt,4.0,Laranjeiras,2.0,2.0,502.0
Entire home/apt,2.0,Botafogo,1.0,1.0,357.0
Entire home/apt,5.0,Barra da Tijuca,2.0,3.0,843.0
Entire home/apt,4.0,Copacabana,1.0,2.0,500.0
Entire home/apt,6.0,Andaraí,2.0,3.0,280.0
Private room,2.0,Santa Teresa,1.0,2.0,132.0
Entire home/apt,2.0,Camorim,1.0,1.0,346.0
Entire home/apt,8.0,Leblon,4.0,5.0,4520.0
Entire home/apt,4.0,Leblon,1.0,2.0,1532.0
Entire home/apt,5.0,Copacabana,2.0,3.0,1000.0
Entire home/apt,2.0,Ipanema,1.0,4.0,443.0
Entire home/apt,5.0,Maracanã,2.0,3.0,184.0
Entire home/apt,6.0,Ipanema,3.0,1.0,924.0
Entire home/apt,5.0,Ipanema,2.0,3.0,2063.0
Entire home/apt,2.0,Camorim,1.0,1.0,267.0
Entire home/apt,2.0,Copacabana,1.0,2.0,227.0
Private room,2.0,Jacarepaguá,1.0,1.0,250.0
Entire home/apt,6.0,Ipanema,2.0,5.0,500.0
Private room,1.0,Copacabana,1.0,1.0,250.0
Entire home/apt,4.0,Jacarepaguá,2.0,3.0,256.0
Entire home/apt,5.0,Copacabana,2.0,3.0,897.0
Entire home/apt,10.0,Copacabana,2.0,10.0,212.0
Private room,2.0,Centro,1.0,1.0,150.0
Entire home/apt,4.0,Ipanema,2.0,5.0,550.0
Entire home/apt,2.0,Recreio dos Bandeirantes,1.0,1.0,225.0
Entire home/apt,2.0,Copacabana,1.0,1.0,113.0
Private room,1.0,Copacabana,1.0,2.0,134.0
Entire home/apt,5.0,Leme,2.0,2.0,700.0
Entire home/apt,9.0,Barra da Tijuca,2.0,4.0,4503.0
Entire home/apt,2.0,Copacabana,1.0,1.0,293.0
Entire home/apt,2.0,Glória,1.0,1.0,100.0
Private room,2.0,Copacabana,1.0,1.0,136.0
Entire home/apt,4.0,Leblon,2.0,2.0,975.0
Private room,2.0,Jacarepaguá,1.0,2.0,290.0
Entire home/apt,4.0,Ipanema,1.0,2.0,1450.0
Entire home/apt,4.0,Campo Grande,1.0,3.0,120.0
Private room,4.0,Joá,1.0,2.0,1164.0
Private room,4.0,Glória,1.0,2.0,85.0
Entire home/apt,2.0,Botafogo,1.0,1.0,364.0
Entire home/apt,2.0,Jardim Botânico,1.0,1.0,289.0
Entire home/apt,4.0,Santa Teresa,1.0,1.0,550.0
Entire home/apt,2.0,Copacabana,1.0,2.0,1286.0
Entire home/apt,6.0,Barra da Tijuca,1.0,3.0,965.0
Private room,2.0,Leme,1.0,1.0,138.0
Entire home/apt,4.0,Recreio dos Bandeirantes,1.0,2.0,400.0
Private room,3.0,Santa Teresa,1.0,1.0,120.0
Entire home/apt,5.0,Barra da Tijuca,3.0,5.0,1007.0
Entire home/apt,4.0,Copacabana,1.0,2.0,956.0
Entire home/apt,2.0,Botafogo,1.0,2.0,257.0
Entire home/apt,4.0,Copacabana,1.0,2.0,486.0
Private room,1.0,Gericinó,1.0,1.0,110.0
Entire home/apt,6.0,Laranjeiras,2.0,2.0,300.0
Entire home/apt,4.0,Gávea,1.0,3.0,886.0
Entire home/apt,2.0,Ipanema,1.0,1.0,450.0
Entire home/apt,4.0,Ipanema,1.0,2.0,641.0
Private room,2.0,Centro,1.0,1.0,200.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,736.0
Entire home/apt,4.0,Glória,2.0,2.0,180.0
Private room,2.0,Ipanema,1.0,1.0,314.0
Entire home/apt,8.0,Laranjeiras,3.0,5.0,886.0
Entire home/apt,7.0,Copacabana,3.0,7.0,1187.0
Private room,2.0,Taquara,2.0,2.0,60.0
Entire home/apt,7.0,Barra da Tijuca,2.0,3.0,2171.0
Entire home/apt,7.0,Barra da Tijuca,2.0,6.0,800.0
Entire home/apt,4.0,Copacabana,1.0,1.0,386.0
Entire home/apt,2.0,Ipanema,1.0,1.0,471.0
Private room,1.0,Copacabana,1.0,1.0,300.0
Entire home/apt,4.0,Copacabana,1.0,2.0,148.0
Entire home/apt,5.0,Jacarepaguá,2.0,4.0,1500.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,500.0
Entire home/apt,5.0,Cosme Velho,2.0,3.0,380.0
Entire home/apt,6.0,Ipanema,2.0,4.0,1151.0
Shared room,5.0,Centro,1.0,5.0,45.0
Private room,2.0,Leblon,1.0,1.0,200.0
Entire home/apt,4.0,Humaitá,1.0,4.0,357.0
Private room,3.0,Barra da Tijuca,1.0,2.0,150.0
Private room,3.0,Tauá,1.0,1.0,75.0
Entire home/apt,6.0,Copacabana,3.0,4.0,840.0
Private room,2.0,Copacabana,1.0,1.0,180.0
Entire home/apt,6.0,Recreio dos Bandeirantes,3.0,4.0,700.0
Entire home/apt,6.0,Barra da Tijuca,2.0,6.0,370.0
Entire home/apt,5.0,Leblon,2.0,5.0,1200.0
Entire home/apt,4.0,Copacabana,1.0,2.0,514.0
Entire home/apt,4.0,Centro,2.0,2.0,500.0
Entire home/apt,2.0,Laranjeiras,1.0,2.0,210.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,540.0
Entire home/apt,2.0,Laranjeiras,1.0,2.0,187.0
Entire home/apt,4.0,Copacabana,1.0,1.0,160.0
Entire home/apt,3.0,Copacabana,1.0,2.0,933.0
Entire home/apt,2.0,Jacarepaguá,1.0,2.0,200.0
Entire home/apt,7.0,Copacabana,2.0,7.0,758.0
Private room,2.0,Centro,1.0,1.0,126.0
Entire home/apt,2.0,Copacabana,1.0,1.0,529.0
Entire home/apt,4.0,Copacabana,1.0,2.0,439.0
Private room,2.0,Recreio dos Bandeirantes,1.0,1.0,150.0
Entire home/apt,3.0,Catete,1.0,1.0,142.0
Entire home/apt,4.0,Copacabana,2.0,2.0,643.0
Entire home/apt,6.0,Barra da Tijuca,2.0,2.0,400.0
Private room,3.0,Leme,1.0,3.0,279.0
Private room,2.0,Glória,1.0,1.0,260.0
Entire home/apt,6.0,Copacabana,1.0,3.0,694.0
Entire home/apt,2.0,Copacabana,1.0,1.0,533.0
Private room,2.0,Copacabana,1.0,1.0,90.0
Entire home/apt,2.0,Barra da Tijuca,1.0,1.0,210.0
Entire home/apt,6.0,Barra da Tijuca,3.0,4.0,1050.0
Entire home/apt,3.0,Copacabana,1.0,2.0,389.0
Entire home/apt,3.0,Centro,1.0,1.0,125.0
Private room,2.0,Botafogo,1.0,1.0,80.0
Entire home/apt,2.0,Barra da Tijuca,1.0,2.0,450.0
Entire home/apt,3.0,Vasco da Gama,1.0,1.0,204.0
Entire home/apt,4.0,Catete,1.0,5.0,242.0
Private room,5.0,Recreio dos Bandeirantes,1.0,2.0,213.0
Entire home/apt,10.0,Leblon,5.0,6.0,5000.0
Entire home/apt,6.0,Flamengo,3.0,5.0,340.0
Private room,2.0,Jacarepaguá,1.0,1.0,250.0
Entire home/apt,4.0,Copacabana,1.0,1.0,1010.0
Entire home/apt,6.0,Gávea,2.0,4.0,1686.0
Entire home/apt,2.0,Ipanema,1.0,1.0,253.0
Private room,2.0,Cacuia,1.0,1.0,90.0
Entire home/apt,3.0,Copacabana,1.0,1.0,645.0
Private room,2.0,Ipanema,1.0,2.0,257.0
Entire home/apt,4.0,Leblon,2.0,3.0,1129.0
Private room,2.0,Madureira,2.0,3.0,88.0
Entire home/apt,6.0,Botafogo,2.0,4.0,755.0
Entire home/apt,8.0,Jacarepaguá,3.0,7.0,550.0
Private room,2.0,Gávea,1.0,1.0,350.0
Private room,2.0,Tijuca,1.0,1.0,199.0
Entire home/apt,8.0,Jacarepaguá,2.0,4.0,729.0
Entire home/apt,5.0,Barra da Tijuca,1.0,1.0,620.0
Entire home/apt,4.0,Copacabana,1.0,2.0,600.0
Entire home/apt,6.0,Ipanema,2.0,3.0,571.0
Entire home/apt,3.0,Ipanema,1.0,1.0,900.0
Entire home/apt,2.0,Copacabana,1.0,1.0,275.0
Entire home/apt,4.0,Botafogo,1.0,3.0,600.0
Entire home/apt,3.0,Centro,1.0,1.0,136.0
Entire home/apt,4.0,Copacabana,1.0,1.0,414.0
Entire home/apt,3.0,Ipanema,1.0,1.0,733.0
Entire home/apt,3.0,Ipanema,1.0,2.0,300.0
Private room,3.0,Santa Teresa,1.0,2.0,350.0
Private room,3.0,Botafogo,1.0,2.0,269.0
Entire home/apt,6.0,Flamengo,2.0,3.0,750.0
Entire home/apt,6.0,Copacabana,2.0,2.0,1454.0
Entire home/apt,3.0,Copacabana,1.0,3.0,617.0
Entire home/apt,2.0,Copacabana,1.0,2.0,600.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,500.0
Private room,1.0,Botafogo,2.0,2.0,293.0
Entire home/apt,6.0,Recreio dos Bandeirantes,3.0,2.0,800.0
Private room,3.0,Flamengo,1.0,3.0,87.0
Entire home/apt,4.0,Recreio dos Bandeirantes,2.0,3.0,400.0
Entire home/apt,6.0,Copacabana,2.0,4.0,599.0
Entire home/apt,7.0,Copacabana,2.0,2.0,1400.0
Private room,2.0,Leblon,1.0,3.0,250.0
Entire home/apt,2.0,Camorim,1.0,2.0,376.0
Private room,2.0,Flamengo,1.0,2.0,738.0
Private room,4.0,Copacabana,1.0,2.0,293.0
Entire home/apt,4.0,Vidigal,2.0,2.0,1011.0
Entire home/apt,2.0,Centro,1.0,1.0,250.0
Entire home/apt,5.0,Gardênia Azul,3.0,4.0,380.0
Entire home/apt,4.0,Barra da Tijuca,3.0,4.0,786.0
Entire home/apt,4.0,Leblon,2.0,3.0,300.0
Entire home/apt,6.0,Copacabana,2.0,3.0,700.0
Entire home/apt,3.0,Cosme Velho,1.0,1.0,260.0
Entire home/apt,2.0,Leblon,1.0,1.0,179.0
Entire home/apt,4.0,São Conrado,2.0,3.0,500.0
Entire home/apt,4.0,Barra da Tijuca,2.0,2.0,615.0
Private room,3.0,Barra da Tijuca,1.0,2.0,629.0
Entire home/apt,2.0,Centro,1.0,1.0,139.0
Entire home/apt,2.0,Jacarepaguá,1.0,2.0,413.0
Entire home/apt,4.0,Copacabana,2.0,2.0,623.0
Entire home/apt,6.0,Jardim Botânico,3.0,4.0,2000.0
Entire home/apt,4.0,Copacabana,1.0,3.0,439.0
Entire home/apt,4.0,Ipanema,2.0,2.0,850.0
Entire home/apt,6.0,Ipanema,2.0,2.0,879.0
Entire home/apt,9.0,Itanhangá,3.0,5.0,4000.0
Entire home/apt,3.0,Flamengo,1.0,3.0,307.0
Entire home/apt,3.0,Copacabana,1.0,2.0,1092.0
Private room,3.0,São Conrado,1.0,1.0,199.0
Entire home/apt,3.0,Barra da Tijuca,1.0,1.0,750.0
Entire home/apt,4.0,Glória,2.0,2.0,341.0
Entire home/apt,4.0,Pedra de Guaratiba,2.0,4.0,196.0
Entire home/apt,4.0,Botafogo,1.0,2.0,341.0
Entire home/apt,2.0,Copacabana,1.0,2.0,111.0
Entire home/apt,4.0,Jacarepaguá,1.0,2.0,300.0
Entire home/apt,6.0,Ipanema,3.0,4.0,1057.0
Private room,1.0,Barra da Tijuca,1.0,1.0,126.0
Private room,2.0,Santa Teresa,1.0,3.0,200.0
Entire home/apt,6.0,Recreio dos Bandeirantes,2.0,4.0,1816.0
Entire home/apt,6.0,Lagoa,3.0,3.0,1100.0
Entire home/apt,10.0,Copacabana,4.0,6.0,1575.0
Entire home/apt,6.0,Ipanema,2.0,3.0,1071.0
Entire home/apt,6.0,Copacabana,3.0,3.0,2857.0
Entire home/apt,10.0,Engenho de Dentro,1.0,3.0,83.0
Entire home/apt,4.0,Copacabana,2.0,3.0,519.0
Entire home/apt,7.0,Taquara,2.0,3.0,373.0
Entire home/apt,4.0,Barra da Tijuca,1.0,2.0,863.0
Entire home/apt,4.0,Flamengo,1.0,2.0,212.0
Entire home/apt,8.0,Ipanema,3.0,6.0,1343.0
Shared room,3.0,Santa Teresa,1.0,1.0,80.0
Entire home/apt,4.0,Botafogo,1.0,6.0,433.0
Entire home/apt,9.0,Barra da Tijuca,2.0,8.0,1405.0
Entire home/apt,2.0,Jacarepaguá,1.0,2.0,250.0
Private room,2.0,Copacabana,1.0,1.0,436.0
Entire home/apt,4.0,Laranjeiras,1.0,3.0,284.0
Entire home/apt,8.0,Copacabana,3.0,5.0,1400.0
Entire home/apt,2.0,Copacabana,1.0,1.0,449.0
Entire home/apt,5.0,Leblon,3.0,4.0,1543.0
Entire home/apt,3.0,Copacabana,1.0,2.0,322.0
Entire home/apt,4.0,Leme,2.0,3.0,488.0
Private room,2.0,Tijuca,1.0,1.0,230.0
Entire home/apt,6.0,Ipanema,4.0,5.0,1493.0
